MAX_SIZE,LAMBDA,NOISE_TEMPERATURE,h_NULL,h_LR,z_RHO,z_MU,i,train_loss,val_loss,size,nshd_c,nshd,tpr,tpr_c,change_adj_count
66,0.1,0.01,0,0.001,0,0,3,2.1716905370835335,106.52681096394856,55,2.8333333333333335,2.7333333333333334,0.25396825396825395,0.23636363636363636,185
66,0.1,0.01,0,0.0001,0,0,7,1.8450491966739777,7.839934746424357,54,2.3,2.3,0.3387096774193548,0.3888888888888889,286
66,0.1,0.01,0,0.01,0,0,4,2.616329400770126,10.200433174769083,50,2.3666666666666667,2.3333333333333335,0.25,0.22,40
66,0.1,0.01,0,0.1,0,0,1,4.492196582978772,52.596095403035484,56,3.4,3.3,0.14925373134328357,0.125,21
66,0.1,0.01,0.001,0.001,0,0,1,1.9628397649334324,37.059991200764976,51,2.7666666666666666,2.7666666666666666,0.23880597014925373,0.3137254901960784,166
66,0.1,0.01,0,0.001,0,0,4,1.4272997148575322,8.23988421758016,47,2.2,2.1,0.2916666666666667,0.23404255319148937,154
66,0.1,0.01,0,0.0001,0,0,8,2.0143817970829625,11.834668159484863,50,1.9666666666666666,1.9333333333333333,0.3968253968253968,0.48,310
66,0.1,0.01,0,0.01,0,0,5,2.7764068880388812,26.768839518229168,52,2.6666666666666665,2.6333333333333333,0.21052631578947367,0.21153846153846154,44
66,0.1,0.01,0,0.0001,0,0,9,1.9062006050540554,20.285627206166584,55,2.2666666666666666,2.1,0.3770491803278688,0.32727272727272727,320
66,0.1,0.01,0,0.001,0,0,5,1.3025181562669816,24.633444786071777,52,2.3333333333333335,2.1666666666666665,0.3333333333333333,0.2692307692307692,162
66,0.1,0.01,0.001,0.001,0,0,2,1.4785340063033565,7.254947900772095,56,2.6333333333333333,2.6,0.265625,0.2857142857142857,154
66,0.1,0.01,0,0.1,0,0,2,3.456270364023024,13.473310152689615,54,3.066666666666667,3.033333333333333,0.1875,0.2037037037037037,29
66,0.1,0.01,0,0.01,0,0,6,3.186355052455779,10.687180678049723,54,3.3,3.2666666666666666,0.109375,0.1111111111111111,47
66,0.1,0.01,0,0.0001,0,0,10,1.429178895488862,5.275479396184285,46,1.5666666666666667,1.5,0.45098039215686275,0.45652173913043476,288
66,0.1,0.01,0,0.001,0,0,6,1.8752798072753414,12.265698591868082,56,2.8666666666666667,2.7333333333333334,0.25,0.21428571428571427,153
66,0.1,0.01,0.001,0.001,0,0,3,2.246495008468628,99.91846211751302,53,3.1666666666666665,3.1333333333333333,0.12698412698412698,0.1320754716981132,187
66,0.1,0.01,0,0.0001,0,0,11,1.973743034947303,21.593175729115803,52,2.1,2.1,0.39705882352941174,0.5192307692307693,286
66,0.1,0.01,0,0.01,0,0,7,3.5722456824394966,18.345240275065105,54,3.1666666666666665,3.1333333333333333,0.12903225806451613,0.12962962962962962,41
66,0.1,0.01,0,0.1,0,0,3,6.648478984832764,277.521967569987,50,3.2,3.2,0.1111111111111111,0.14,13
66,0.1,0.01,0,0.001,0,0,7,2.1378532840359594,19.948588689168293,60,2.2,2.2666666666666666,0.3709677419354839,0.4166666666666667,169
66,0.1,0.01,0,0.0001,0,0,12,1.366490137192511,2.879534641901652,53,0.9333333333333333,0.9,0.7169811320754716,0.6981132075471698,284
66,0.1,0.01,0,0.01,0,0,8,2.9804254193459787,12.20433775583903,54,2.966666666666667,2.933333333333333,0.19047619047619047,0.2037037037037037,44
66,0.1,0.01,0.001,0.001,0,0,4,1.4997483991807508,6.474903742472331,54,2.2,2.2,0.25,0.2222222222222222,168
66,0.1,0.01,0,0.1,0,0,4,3.637012812399095,14.028477350870768,53,2.933333333333333,2.9,0.125,0.09433962264150944,21
66,0.1,0.01,0,0.001,0,0,8,1.6675866419269192,16.15668757756551,52,2.3333333333333335,2.3333333333333335,0.31746031746031744,0.38461538461538464,170
66,0.1,0.01,0,0.0001,0,0,13,1.4935228324705554,14.48966916402181,50,1.9,1.7666666666666666,0.4339622641509434,0.38,287
66,0.1,0.01,0,0.01,0,0,9,2.903314228980772,20.16214084625244,55,3.0,3.0,0.18032786885245902,0.2,40
66,0.1,0.01,0.001,0.001,0,0,5,1.4307455401266775,8.269219954808554,56,2.6666666666666665,2.6333333333333333,0.24561403508771928,0.23214285714285715,181
