MAX_SIZE,LAMBDA,NOISE_TEMPERATURE,h_NULL,h_LR,z_RHO,z_MU,i,train_loss,val_loss,size,nshd_c,nshd,tpr,tpr_c,change_adj_count,graph_set
84,1,0.177138167187175,0.0216881787013694,0.000113389232350646,0.410122763411552,0.0102343788252807,0,3.976346708113147,3.572794735431671,84,3.0,2.7666666666666666,0.5072463768115942,0.3333333333333333,147,"030_ER2_gaussian_ev_2022-08-12_BST_09:55:21,293_create_dags"
66,5.69792034959308,0.177138167187175,0.0216881787013694,0.000113389232350646,0.410122763411552,0.0102343788252807,0,6.67127331995195,9.766681710879007,66,1.9666666666666666,1.8333333333333333,0.5797101449275363,0.5454545454545454,98,"030_ER2_gaussian_ev_2022-08-12_BST_09:55:21,293_create_dags"
66,5.69792034959308,0.177138167187175,0.0216881787013694,0.000113389232350646,0.410122763411552,0.0102343788252807,1,2.9153810508789553,2.335061937570572,66,2.1666666666666665,2.1,0.5223880597014925,0.5,105,"030_ER2_gaussian_ev_2022-08-12_BST_09:55:21,293_create_dags"
66,5.69792034959308,0.177138167187175,0.0216881787013694,0.000113389232350646,0.410122763411552,0.0102343788252807,2,1.7913353770009932,1.6213668783505757,66,1.6,1.5333333333333334,0.65625,0.6060606060606061,92,"030_ER2_gaussian_ev_2022-08-12_BST_09:55:21,293_create_dags"
66,5.69792034959308,0.177138167187175,0.0216881787013694,0.000113389232350646,0.410122763411552,0.0102343788252807,3,12.126954955439414,15.79521624247233,65,3.1,3.1,0.2698412698412698,0.26153846153846155,97,"030_ER2_gaussian_ev_2022-08-12_BST_09:55:21,293_create_dags"
66,5.69792034959308,0.177138167187175,0.0216881787013694,0.000113389232350646,0.410122763411552,0.0102343788252807,4,1.9090742968743848,2.129083663225174,65,1.7,1.5666666666666667,0.6666666666666666,0.4307692307692308,95,"030_ER2_gaussian_ev_2022-08-12_BST_09:55:21,293_create_dags"
66,15,0.177138167187175,0.0216881787013694,0.000113389232350646,0.410122763411552,0.0102343788252807,0,14.367000595215828,20.969215313593548,66,2.0,1.9,0.5652173913043478,0.5454545454545454,135,"030_ER2_gaussian_ev_2022-08-12_BST_09:55:21,293_create_dags"
66,30,0.177138167187175,0.0216881787013694,0.000113389232350646,0.410122763411552,0.0102343788252807,0,18.152142478573708,28.26515785853068,66,2.2,1.9666666666666666,0.5507246376811594,0.4696969696969697,121,"030_ER2_gaussian_ev_2022-08-12_BST_09:55:21,293_create_dags"
66,30,0.177138167187175,0.0216881787013694,0.000113389232350646,0.410122763411552,0.0102343788252807,1,9.495085731629402,13.962162097295126,66,2.566666666666667,2.3666666666666667,0.4626865671641791,0.3787878787878788,209,"030_ER2_gaussian_ev_2022-08-12_BST_09:55:21,293_create_dags"
66,100,0.177138167187175,0.0216881787013694,0.000113389232350646,0.410122763411552,0.0102343788252807,0,21.856341977273264,29.21422815322876,66,2.566666666666667,2.3,0.4782608695652174,0.3787878787878788,233,"030_ER2_gaussian_ev_2022-08-12_BST_09:55:21,293_create_dags"
66,0.01,0.177138167187175,0.0216881787013694,0.000113389232350646,0.410122763411552,0.0102343788252807,0,27.901401504393547,96.72382513682048,62,2.933333333333333,2.8666666666666667,0.3188405797101449,0.3225806451612903,393,"030_ER2_gaussian_ev_2022-08-12_BST_09:55:21,293_create_dags"
66,0.01,0.177138167187175,0.0216881787013694,0.000113389232350646,0.410122763411552,0.0102343788252807,1,26.125208993111887,330.1840642293294,63,3.6333333333333333,3.6,0.16417910447761194,0.15873015873015872,340,"030_ER2_gaussian_ev_2022-08-12_BST_09:55:21,293_create_dags"
66,0.01,0.177138167187175,0.0216881787013694,0.000113389232350646,0.410122763411552,0.0102343788252807,2,14.89872072589013,28.414171536763508,58,2.9,2.9,0.265625,0.29310344827586204,533,"030_ER2_gaussian_ev_2022-08-12_BST_09:55:21,293_create_dags"
66,0.01,0.177138167187175,0.0216881787013694,0.000113389232350646,0.410122763411552,0.0102343788252807,0,16.765554458864273,38.06812238693237,64,2.8666666666666667,2.8666666666666667,0.3333333333333333,0.359375,320,"030_ER2_gaussian_ev_2022-08-12_BST_09:55:21,293_create_dags"
