MAX_SIZE,LAMBDA,NOISE_TEMPERATURE,h_NULL,h_LR,z_RHO,z_MU,DAGS,i,train_loss,val_loss,size,nshd_c,nshd,tpr,tpr_c,change_adj_count,graph_set
,27.13959516077541,0.8785929148606203,0.00011373901985660933,0.0016158450337500668,0.157451211201,0.00120806965197976,Sachs_1,0,26233.58859747024,27799.412109375,1,1.4545454545454546,1.5454545454545454,0.0,1.0,0,Sachs_1
,27.13959516077541,0.8785929148606203,0.00011373901985660933,0.0016158450337500668,0.157451211201,0.00120806965197976,Sachs_1,1,38495.04574032738,26006.875,2,1.5454545454545454,1.5454545454545454,0.0,0.0,0,Sachs_1
,27.13959516077541,0.8785929148606203,0.00011373901985660933,0.0016158450337500668,0.157451211201,0.00120806965197976,Sachs_1,2,78206.90970749628,21184.6484375,1,1.4545454545454546,1.5454545454545454,0.0,1.0,0,Sachs_1
,27.13959516077541,0.8785929148606203,0.00011373901985660933,0.0016158450337500668,0.157451211201,0.00120806965197976,Sachs_1,3,32815.27644624256,25031.765625,1,1.4545454545454546,1.5454545454545454,0.0,1.0,0,Sachs_1
,27.13959516077541,0.8785929148606203,0.00011373901985660933,0.0016158450337500668,0.157451211201,0.00120806965197976,Sachs_1,4,44423.270954241074,27630.599609375,1,1.4545454545454546,1.5454545454545454,0.0,1.0,0,Sachs_1
,27.13959516077541,0.8785929148606203,0.00011373901985660933,0.0016158450337500668,0.157451211201,0.00120806965197976,Sachs_1,5,27058.707217261905,26102.724609375,1,1.4545454545454546,1.5454545454545454,0.0,1.0,0,Sachs_1
,27.13959516077541,0.8785929148606203,0.00011373901985660933,0.0016158450337500668,0.157451211201,0.00120806965197976,Sachs_1,6,42251.15493396577,23275.953125,2,1.5454545454545454,1.5454545454545454,0.0,0.0,0,Sachs_1
,27.13959516077541,0.8785929148606203,0.00011373901985660933,0.0016158450337500668,0.157451211201,0.00120806965197976,Sachs_1,7,45228.670282273066,23674.5859375,1,1.4545454545454546,1.5454545454545454,0.0,1.0,0,Sachs_1
,27.13959516077541,0.8785929148606203,0.00011373901985660933,0.0016158450337500668,0.157451211201,0.00120806965197976,Sachs_1,8,30693.63556547619,29097.708984375,1,1.4545454545454546,1.5454545454545454,0.0,1.0,0,Sachs_1
,27.13959516077541,0.8785929148606203,0.00011373901985660933,0.0016158450337500668,0.157451211201,0.00120806965197976,Sachs_1,9,38314.678534226194,28020.693359375,1,1.4545454545454546,1.5454545454545454,0.0,1.0,0,Sachs_1
,27.13959516077541,0.8785929148606203,0.00011373901985660933,0.0016158450337500668,0.157451211201,0.00120806965197976,Sachs_1,10,48746.58484002976,21340.388671875,2,1.5454545454545454,1.5454545454545454,0.0,0.0,0,Sachs_1
,27.13959516077541,0.8785929148606203,0.00011373901985660933,0.0016158450337500668,0.157451211201,0.00120806965197976,Sachs_1,11,44812.9122140067,24590.7734375,1,1.4545454545454546,1.5454545454545454,0.0,1.0,0,Sachs_1
,27.13959516077541,0.8785929148606203,0.00011373901985660933,0.0016158450337500668,0.157451211201,0.00120806965197976,Sachs_1,12,41506.685302734375,26691.560546875,1,1.4545454545454546,1.5454545454545454,0.0,1.0,0,Sachs_1
,27.13959516077541,0.8785929148606203,0.00011373901985660933,0.0016158450337500668,0.157451211201,0.00120806965197976,Sachs_1,13,55981.78209170387,22946.287109375,1,1.4545454545454546,1.5454545454545454,0.0,1.0,0,Sachs_1
,27.13959516077541,0.8785929148606203,0.00011373901985660933,0.0016158450337500668,0.157451211201,0.00120806965197976,Sachs_1,14,68321.36848493303,22134.458984375,1,1.4545454545454546,1.5454545454545454,0.0,1.0,0,Sachs_1
,27.13959516077541,0.8785929148606203,0.00011373901985660933,0.0016158450337500668,0.157451211201,0.00120806965197976,Sachs_1,15,29732.257618350075,28761.791015625,1,1.4545454545454546,1.5454545454545454,0.0,1.0,0,Sachs_1
,27.13959516077541,0.8785929148606203,0.00011373901985660933,0.0016158450337500668,0.157451211201,0.00120806965197976,Sachs_1,16,31088.157466052828,23788.275390625,1,1.4545454545454546,1.5454545454545454,0.0,1.0,0,Sachs_1
,27.13959516077541,0.8785929148606203,0.00011373901985660933,0.0016158450337500668,0.157451211201,0.00120806965197976,Sachs_1,17,38259.23610723586,23474.63671875,1,1.4545454545454546,1.5454545454545454,0.0,1.0,0,Sachs_1
,27.13959516077541,0.8785929148606203,0.00011373901985660933,0.0016158450337500668,0.157451211201,0.00120806965197976,Sachs_1,18,30354.934033203124,31238.935546875,1,1.4545454545454546,1.5454545454545454,0.0,1.0,0,Sachs_1
,27.13959516077541,0.8785929148606203,0.00011373901985660933,0.0016158450337500668,0.157451211201,0.00120806965197976,Sachs_1,19,27468.688911365327,28691.15234375,1,1.4545454545454546,1.5454545454545454,0.0,1.0,0,Sachs_1
,27.13959516077541,0.8785929148606203,0.00011373901985660933,0.0016158450337500668,0.157451211201,0.00120806965197976,Sachs_1,20,37275.13784179687,25072.423828125,2,1.5454545454545454,1.5454545454545454,0.0,0.0,0,Sachs_1
,27.13959516077541,0.8785929148606203,0.00011373901985660933,0.0016158450337500668,0.157451211201,0.00120806965197976,Sachs_1,21,40484.72573707217,25624.54296875,2,1.5454545454545454,1.5454545454545454,0.0,0.0,0,Sachs_1
,27.13959516077541,0.8785929148606203,0.00011373901985660933,0.0016158450337500668,0.157451211201,0.00120806965197976,Sachs_1,22,34466.38688848586,24892.458984375,1,1.4545454545454546,1.5454545454545454,0.0,1.0,0,Sachs_1
,27.13959516077541,0.8785929148606203,0.00011373901985660933,0.0016158450337500668,0.157451211201,0.00120806965197976,Sachs_1,23,45520.26970563616,24041.806640625,1,1.4545454545454546,1.5454545454545454,0.0,1.0,0,Sachs_1
