MAX_SIZE,LAMBDA,NOISE_TEMPERATURE,h_NULL,h_LR,z_RHO,z_MU,i,train_loss,val_loss,size,nshd_c,nshd,tpr,tpr_c,change_adj_count,graph_set
,1,0.0446954855263097,0.6747860375706994,0.0005207232745574847,0.30708961970102966,0.020956602379391027,5,12.641535350254603,25.137489318847656,201,7.266666666666667,7.166666666666667,0.2835820895522388,0.07960199004975124,110,"030_ER2_gaussian_ev_2022-08-06_BST_10:01:40,148_create_dags"
,1,0.8352930139763866,2.133783244510018,0.0009378263306818477,0.024613727062585234,1.6871596236709827,0,16.207514808654786,13.798657989501953,5,1.8,1.7666666666666666,0.0196078431372549,0.0,269,"030_ER2_gaussian_ev_2022-08-06_BST_10:01:40,148_create_dags"
,1,0.8352930139763866,2.133783244510018,0.0009378263306818477,0.024613727062585234,1.6871596236709827,1,16.10195189666748,15.530735778808594,4,2.2666666666666666,2.2666666666666666,0.028985507246376812,0.5,276,"030_ER2_gaussian_ev_2022-08-06_BST_10:01:40,148_create_dags"
,1,0.8352930139763866,2.133783244510018,0.0009378263306818477,0.024613727062585234,1.6871596236709827,2,14.911510013580322,13.186740646362304,4,1.8666666666666667,1.7666666666666666,0.05357142857142857,0.0,286,"030_ER2_gaussian_ev_2022-08-06_BST_10:01:40,148_create_dags"
,1,0.8352930139763866,2.133783244510018,0.0009378263306818477,0.024613727062585234,1.6871596236709827,3,20.83769123840332,21.75946464538574,7,2.433333333333333,2.3666666666666667,0.05555555555555555,0.2857142857142857,257,"030_ER2_gaussian_ev_2022-08-06_BST_10:01:40,148_create_dags"
,1,0.8352930139763866,2.133783244510018,0.0009378263306818477,0.024613727062585234,1.6871596236709827,4,21.956506858825684,25.281676025390624,7,2.433333333333333,2.4,0.02857142857142857,0.14285714285714285,282,"030_ER2_gaussian_ev_2022-08-06_BST_10:01:40,148_create_dags"
,1,0.8352930139763866,2.133783244510018,0.0009378263306818477,0.024613727062585234,1.6871596236709827,5,18.561055297851563,24.08727336883545,5,2.2666666666666666,2.2333333333333334,0.029850746268656716,0.2,277,"030_ER2_gaussian_ev_2022-08-06_BST_10:01:40,148_create_dags"
,1,3.9355700014025405,0.002088057206778484,0.00028589301670502393,0.2202118231885303,1.3747002597262559,0,16.95788793563843,21.218798751831056,1,1.7,1.6666666666666667,0.0196078431372549,0.0,25,"030_ER2_gaussian_ev_2022-08-06_BST_10:01:40,148_create_dags"
,1,3.9355700014025405,0.002088057206778484,0.00028589301670502393,0.2202118231885303,1.3747002597262559,1,16.572265670776368,22.50454402923584,2,2.2333333333333334,2.2333333333333334,0.028985507246376812,1.0,28,"030_ER2_gaussian_ev_2022-08-06_BST_10:01:40,148_create_dags"
,1,3.9355700014025405,0.002088057206778484,0.00028589301670502393,0.2202118231885303,1.3747002597262559,2,17.211521713256836,27.80708728790283,2,1.8,1.8,0.03571428571428571,1.0,26,"030_ER2_gaussian_ev_2022-08-06_BST_10:01:40,148_create_dags"
