MAX_SIZE,LAMBDA,NOISE_TEMPERATURE,h_NULL,h_LR,z_RHO,z_MU,DAGS,i,train_loss,val_loss,size,nshd_c,nshd,tpr,tpr_c,change_adj_count,graph_set
,27.13959516077541,0.8785929148606203,0.00011373901985660933,0.0016158450337500668,0.157451211201,0.00120806965197976,syntren,0,996696.8616803279,545736.625,80,3.7,3.6,0.5,0.125,652,syntren
,27.13959516077541,0.8785929148606203,0.00011373901985660933,0.0016158450337500668,0.157451211201,0.00120806965197976,syntren,0,0.1976881234860811,0.22993974387645721,20,1.75,1.75,0.16666666666666666,0.2,22,syntren
,27.13959516077541,0.8785929148606203,0.00011373901985660933,0.0016158450337500668,0.157451211201,0.00120806965197976,syntren,1,0.20055703281379136,0.2056460678577423,18,1.55,1.55,0.13636363636363635,0.16666666666666666,18,syntren
,27.13959516077541,0.8785929148606203,0.00011373901985660933,0.0016158450337500668,0.157451211201,0.00120806965197976,syntren,2,0.27944659234070385,0.2920394837856293,18,1.65,1.6,0.19230769230769232,0.2222222222222222,18,syntren
,27.13959516077541,0.8785929148606203,0.00011373901985660933,0.0016158450337500668,0.157451211201,0.00120806965197976,syntren,3,0.30212110061137404,0.40435171127319336,20,2.25,2.35,0.058823529411764705,0.2,20,syntren
,27.13959516077541,0.8785929148606203,0.00011373901985660933,0.0016158450337500668,0.157451211201,0.00120806965197976,syntren,4,0.2741804179109511,0.3591306209564209,19,1.4,1.55,0.13043478260869565,0.3157894736842105,23,syntren
,27.13959516077541,0.8785929148606203,0.00011373901985660933,0.0016158450337500668,0.157451211201,0.00120806965197976,syntren,5,0.22496629640704296,0.20335505902767181,19,1.95,1.95,0.0,0.0,22,syntren
,27.13959516077541,0.8785929148606203,0.00011373901985660933,0.0016158450337500668,0.157451211201,0.00120806965197976,syntren,6,0.1858127951377728,0.27386242151260376,20,1.6,1.7,0.1,0.2,22,syntren
,27.13959516077541,0.8785929148606203,0.00011373901985660933,0.0016158450337500668,0.157451211201,0.00120806965197976,syntren,7,0.202115888111904,0.212382510304451,20,1.8,1.8,0.05263157894736842,0.05,22,syntren
,27.13959516077541,0.8785929148606203,0.00011373901985660933,0.0016158450337500668,0.157451211201,0.00120806965197976,syntren,8,0.2486871256202948,0.3105453550815582,18,1.65,1.65,0.13043478260869565,0.16666666666666666,18,syntren
,27.13959516077541,0.8785929148606203,0.00011373901985660933,0.0016158450337500668,0.157451211201,0.00120806965197976,syntren,9,0.2830821712974642,0.2738318145275116,20,1.65,1.7,0.13636363636363635,0.2,20,syntren
,27.13959516077541,0.8785929148606203,0.00011373901985660933,0.0016158450337500668,0.157451211201,0.00120806965197976,syntren,0,1.0040511997019659,0.6707397103309631,0,1.2,1.2,0.0,0.0,0,syntren
,27.13959516077541,0.8785929148606203,0.00011373901985660933,0.0016158450337500668,0.157451211201,0.00120806965197976,syntren,0,3660240.926229508,2320923.75,0,1.2,1.2,0.0,0.0,101,syntren
,27.13959516077541,0.8785929148606203,0.00011373901985660933,0.0016158450337500668,0.157451211201,0.00120806965197976,syntren,0,17.086742401123047,0.6530723571777344,1,1.25,1.25,0.0,0.0,1,syntren
,27.13959516077541,0.8785929148606203,0.00011373901985660933,0.0016158450337500668,0.157451211201,0.00120806965197976,syntren,1,0.9494795623372813,0.5931403040885925,0,1.1,1.1,0.0,0.0,0,syntren
