MAX_SIZE,LAMBDA,NOISE_TEMPERATURE,h_NULL,h_LR,z_RHO,z_MU,DAGS,i,train_loss,val_loss,size,nshd_c,nshd,tpr,tpr_c,change_adj_count,graph_set
,2.356272716492946,1,2.3726300537773457,0.3189805803078886,0.08045933940476643,1.063751534750036,"030_ER2_gaussian_ev_2022-08-06_BST_10:01:40,148_create_dags",0,25.04935564313616,19.513721466064453,3,1.7333333333333334,1.7333333333333334,0.0196078431372549,0.3333333333333333,980,"030_ER2_gaussian_ev_2022-08-06_BST_10:01:40,148_create_dags"
,2.356272716492946,1,2.3726300537773457,0.3189805803078886,0.08045933940476643,1.063751534750036,"030_ER2_gaussian_ev_2022-08-06_BST_10:01:40,148_create_dags",1,34.5563177381243,51.91945266723633,6,2.5,2.5,0.0,0.0,993,"030_ER2_gaussian_ev_2022-08-06_BST_10:01:40,148_create_dags"
,2.356272716492946,1,2.3726300537773457,0.3189805803078886,0.08045933940476643,1.063751534750036,"030_ER2_gaussian_ev_2022-08-06_BST_10:01:40,148_create_dags",2,43.72773742675781,41.47740936279297,1,1.9,1.9,0.0,0.0,900,"030_ER2_gaussian_ev_2022-08-06_BST_10:01:40,148_create_dags"
,2.356272716492946,1,2.3726300537773457,0.3189805803078886,0.08045933940476643,1.063751534750036,"030_ER2_gaussian_ev_2022-08-06_BST_10:01:40,148_create_dags",3,55.66552734375,35.651058197021484,10,2.5,2.433333333333333,0.05555555555555555,0.2,999,"030_ER2_gaussian_ev_2022-08-06_BST_10:01:40,148_create_dags"
,2.356272716492946,1,2.3726300537773457,0.3189805803078886,0.08045933940476643,1.063751534750036,"030_ER2_gaussian_ev_2022-08-06_BST_10:01:40,148_create_dags",4,38.9922605242048,45.6411018371582,3,2.3666666666666667,2.3333333333333335,0.014285714285714285,0.0,990,"030_ER2_gaussian_ev_2022-08-06_BST_10:01:40,148_create_dags"
,2.356272716492946,1,2.3726300537773457,0.3189805803078886,0.08045933940476643,1.063751534750036,"030_ER2_gaussian_ev_2022-08-06_BST_10:01:40,148_create_dags",5,37.58987481253488,35.16059112548828,3,2.3,2.2666666666666666,0.014925373134328358,0.0,977,"030_ER2_gaussian_ev_2022-08-06_BST_10:01:40,148_create_dags"
,0.04317171254308999,1,0.03397170056729985,3.2987340570215605e-05,0.010713216368212196,0.09979813748152824,"030_ER2_gaussian_ev_2022-08-06_BST_10:01:40,148_create_dags",0,19.827003662109377,16.329989280700683,12,1.8666666666666667,1.8666666666666667,0.058823529411764705,0.25,1023,"030_ER2_gaussian_ev_2022-08-06_BST_10:01:40,148_create_dags"
,0.04317171254308999,1,0.03397170056729985,3.2987340570215605e-05,0.010713216368212196,0.09979813748152824,"030_ER2_gaussian_ev_2022-08-06_BST_10:01:40,148_create_dags",1,24.025909797668458,20.605350608825685,4,2.3333333333333335,2.3333333333333335,0.014492753623188406,0.25,1021,"030_ER2_gaussian_ev_2022-08-06_BST_10:01:40,148_create_dags"
,0.04317171254308999,1,0.03397170056729985,3.2987340570215605e-05,0.010713216368212196,0.09979813748152824,"030_ER2_gaussian_ev_2022-08-06_BST_10:01:40,148_create_dags",2,33.94799862670899,22.968959426879884,5,1.8666666666666667,1.8333333333333333,0.05357142857142857,0.4,1022,"030_ER2_gaussian_ev_2022-08-06_BST_10:01:40,148_create_dags"
,0.04317171254308999,1,0.03397170056729985,3.2987340570215605e-05,0.010713216368212196,0.09979813748152824,"030_ER2_gaussian_ev_2022-08-06_BST_10:01:40,148_create_dags",3,47.840595291137696,28.063554306030273,27,2.7666666666666666,2.7,0.1111111111111111,0.2222222222222222,1023,"030_ER2_gaussian_ev_2022-08-06_BST_10:01:40,148_create_dags"
,0.04317171254308999,1,0.03397170056729985,3.2987340570215605e-05,0.010713216368212196,0.09979813748152824,"030_ER2_gaussian_ev_2022-08-06_BST_10:01:40,148_create_dags",4,33.96126310729981,41.25730331420898,18,2.7,2.6666666666666665,0.05714285714285714,0.16666666666666666,1023,"030_ER2_gaussian_ev_2022-08-06_BST_10:01:40,148_create_dags"
,0.04317171254308999,1,0.03397170056729985,3.2987340570215605e-05,0.010713216368212196,0.09979813748152824,"030_ER2_gaussian_ev_2022-08-06_BST_10:01:40,148_create_dags",5,29.615277084350588,23.109297676086427,10,2.3666666666666667,2.3,0.05970149253731343,0.2,1023,"030_ER2_gaussian_ev_2022-08-06_BST_10:01:40,148_create_dags"
,2.041074489158691,1,1.6066744429507334,5.619299832330358e-05,0.011110544786638131,0.3103056688837581,"030_ER2_gaussian_ev_2022-08-06_BST_10:01:40,148_create_dags",0,2.5528249400002614,13.084376335144043,182,6.7,6.6,0.2549019607843137,0.054945054945054944,106,"030_ER2_gaussian_ev_2022-08-06_BST_10:01:40,148_create_dags"
,2.041074489158691,1,1.6066744429507334,5.619299832330358e-05,0.011110544786638131,0.3103056688837581,"030_ER2_gaussian_ev_2022-08-06_BST_10:01:40,148_create_dags",1,2.455785002027239,33.827476501464844,194,7.466666666666667,7.433333333333334,0.2028985507246377,0.06701030927835051,105,"030_ER2_gaussian_ev_2022-08-06_BST_10:01:40,148_create_dags"
,2.041074489158691,1,1.6066744429507334,5.619299832330358e-05,0.011110544786638131,0.3103056688837581,"030_ER2_gaussian_ev_2022-08-06_BST_10:01:40,148_create_dags",2,2.547311408179147,30.279115676879883,202,7.266666666666667,7.266666666666667,0.25,0.06930693069306931,113,"030_ER2_gaussian_ev_2022-08-06_BST_10:01:40,148_create_dags"
