MAX_SIZE,LAMBDA,NOISE_TEMPERATURE,h_NULL,h_LR,z_RHO,z_MU,i,train_loss,val_loss,size,nshd_c,nshd,tpr,tpr_c,change_adj_count
66,5.69792034959308,0.16213500214616,0.00581130989059376,0.004040181452273199,0.0280244755372679,0.220018032970804,0,7.0406611504093295,4.54746413230896,21,2.066666666666667,1.8666666666666667,0.2463768115942029,0.5238095238095238,79
66,5.69792034959308,0.16213500214616,0.00581130989059376,0.004040181452273199,0.0280244755372679,0.220018032970804,1,7.242695639210362,35.37592315673828,20,2.3,2.066666666666667,0.1791044776119403,0.25,722
66,5.69792034959308,0.16213500214616,0.00581130989059376,0.004040181452273199,0.0280244755372679,0.220018032970804,2,5.472465976592033,7.913105805714925,16,1.9666666666666666,1.8333333333333333,0.1875,0.5,173
66,5.69792034959308,0.16213500214616,0.00581130989059376,0.004040181452273199,0.0280244755372679,0.220018032970804,3,6.809677308605563,22.601250966389973,18,2.033333333333333,1.9666666666666666,0.15873015873015872,0.4444444444444444,411
66,5.69792034959308,0.16213500214616,0.00581130989059376,0.004040181452273199,0.0280244755372679,0.220018032970804,4,5.630401580564437,8.673346439997355,18,1.4666666666666666,1.3333333333333333,0.2708333333333333,0.5,600
66,5.69792034959308,0.16213500214616,0.00581130989059376,0.004040181452273199,0.0280244755372679,0.220018032970804,5,4.585536118476622,7.859407027562459,11,1.7666666666666666,1.5333333333333334,0.19298245614035087,0.36363636363636365,205
66,5.69792034959308,0.16213500214616,0.00581130989059376,0.004040181452273199,0.0280244755372679,0.220018032970804,6,6.880321441158172,9.314855893452963,20,2.1666666666666665,2.033333333333333,0.15625,0.3,541
66,5.69792034959308,0.16213500214616,0.00581130989059376,0.004040181452273199,0.0280244755372679,0.220018032970804,7,5.669351762340915,6.64570681254069,16,2.066666666666667,1.9,0.16129032258064516,0.3125,45
66,5.69792034959308,0.16213500214616,0.00581130989059376,0.004040181452273199,0.0280244755372679,0.220018032970804,8,6.042606953651674,9.398208697636923,15,2.0,1.8,0.19047619047619047,0.4,434
66,5.69792034959308,0.16213500214616,0.00581130989059376,0.004040181452273199,0.0280244755372679,0.220018032970804,9,6.512427345398934,12.84550174077352,16,2.066666666666667,1.8333333333333333,0.18032786885245902,0.25,140
66,5.69792034959308,0.16213500214616,0.00581130989059376,0.004040181452273199,0.0280244755372679,0.220018032970804,10,4.728200520238569,7.263697067896525,13,1.4666666666666666,1.4,0.19607843137254902,0.6153846153846154,160
66,5.69792034959308,0.16213500214616,0.00581130989059376,0.004040181452273199,0.0280244755372679,0.220018032970804,11,7.841518463626985,6.9310072263081866,20,2.2,2.066666666666667,0.19117647058823528,0.45,77
66,5.69792034959308,0.16213500214616,0.00581130989059376,0.004040181452273199,0.0280244755372679,0.220018032970804,12,4.526979369501913,5.360987663269043,7,1.7,1.6,0.09433962264150944,0.2857142857142857,80
66,5.69792034959308,0.16213500214616,0.00581130989059376,0.004040181452273199,0.0280244755372679,0.220018032970804,13,5.262442973352248,8.964635292689005,9,1.7,1.5333333333333334,0.1509433962264151,0.3333333333333333,110
66,5.69792034959308,0.16213500214616,0.00581130989059376,0.004040181452273199,0.0280244755372679,0.220018032970804,14,5.696770206574471,6.017092704772949,14,1.8333333333333333,1.6666666666666667,0.1864406779661017,0.42857142857142855,83
66,5.69792034959308,0.16213500214616,0.00581130989059376,0.004040181452273199,0.0280244755372679,0.220018032970804,15,3.7904200553894043,4.511034409205119,6,1.4333333333333333,1.3,0.09523809523809523,0.0,448
66,5.69792034959308,0.16213500214616,0.00581130989059376,0.004040181452273199,0.0280244755372679,0.220018032970804,16,4.615287150106123,4.3757626215616865,10,1.6,1.4666666666666666,0.16,0.4,91
66,5.69792034959308,0.16213500214616,0.00581130989059376,0.004040181452273199,0.0280244755372679,0.220018032970804,17,4.86882601245757,4.564950227737427,13,1.5333333333333334,1.3666666666666667,0.20408163265306123,0.38461538461538464,43
66,5.69792034959308,0.16213500214616,0.00581130989059376,0.004040181452273199,0.0280244755372679,0.220018032970804,18,4.928460405718896,7.828912734985352,9,1.8,1.7666666666666666,0.08928571428571429,0.4444444444444444,182
66,5.69792034959308,0.16213500214616,0.00581130989059376,0.004040181452273199,0.0280244755372679,0.220018032970804,19,4.92544299556363,6.058923959732056,11,1.8,1.6,0.17543859649122806,0.36363636363636365,16
66,5.69792034959308,0.16213500214616,0.00581130989059376,0.004040181452273199,0.0280244755372679,0.220018032970804,20,6.442063993023288,4.629635254542033,26,2.066666666666667,1.9333333333333333,0.22033898305084745,0.34615384615384615,124
66,5.69792034959308,0.16213500214616,0.00581130989059376,0.004040181452273199,0.0280244755372679,0.220018032970804,21,5.060438179200696,6.906920353571574,11,1.9333333333333333,1.8333333333333333,0.10526315789473684,0.2727272727272727,339
66,5.69792034959308,0.16213500214616,0.00581130989059376,0.004040181452273199,0.0280244755372679,0.220018032970804,22,6.452770433118267,7.262355963389079,20,2.1666666666666665,1.9666666666666666,0.15,0.15,32
66,5.69792034959308,0.16213500214616,0.00581130989059376,0.004040181452273199,0.0280244755372679,0.220018032970804,23,4.65823418863358,4.980613072713216,8,1.6333333333333333,1.3666666666666667,0.16326530612244897,0.0,349
