MAX_SIZE,LAMBDA,NOISE_TEMPERATURE,h_NULL,h_LR,z_RHO,z_MU,i,train_loss,val_loss,size,nshd_c,nshd,tpr,tpr_c,change_adj_count,graph_set
,1,0.0443157790358656,0.0109843638170302,0.0535900780042863,0.526864469836609,0.0119699206451764,12,1.440285394268651,1.2780495484670003,47,0.6333333333333333,0.6,0.7735849056603774,0.851063829787234,81,"030_ER2_gaussian_ev_2022-08-12_BST_09:55:21,293_create_dags"
,1,0.0443157790358656,0.0109843638170302,0.0535900780042863,0.526864469836609,0.0119699206451764,13,1.5268860940010316,1.2755419810612996,45,0.5666666666666667,0.4666666666666667,0.7924528301886793,0.8666666666666667,86,"030_ER2_gaussian_ev_2022-08-12_BST_09:55:21,293_create_dags"
,1,0.0443157790358656,0.0109843638170302,0.0535900780042863,0.526864469836609,0.0119699206451764,14,1.4379894156609812,1.1734119802713394,53,0.4,0.3333333333333333,0.864406779661017,0.9245283018867925,92,"030_ER2_gaussian_ev_2022-08-12_BST_09:55:21,293_create_dags"
,1,0.0443157790358656,0.0109843638170302,0.0535900780042863,0.526864469836609,0.0119699206451764,15,1.3793493451610688,1.1501897970835369,39,0.6333333333333333,0.5666666666666667,0.7380952380952381,0.7435897435897436,55,"030_ER2_gaussian_ev_2022-08-12_BST_09:55:21,293_create_dags"
,1,0.0443157790358656,0.0109843638170302,0.0535900780042863,0.526864469836609,0.0119699206451764,16,1.3380999219033025,1.1104105909665425,45,0.4,0.3,0.86,0.8888888888888888,101,"030_ER2_gaussian_ev_2022-08-12_BST_09:55:21,293_create_dags"
,1,0.0443157790358656,0.0109843638170302,0.0535900780042863,0.526864469836609,0.0119699206451764,17,1.3062920051236306,1.0866197794675827,43,0.26666666666666666,0.26666666666666666,0.8571428571428571,0.9767441860465116,90,"030_ER2_gaussian_ev_2022-08-12_BST_09:55:21,293_create_dags"
,1,0.0443157790358656,0.0109843638170302,0.0535900780042863,0.526864469836609,0.0119699206451764,18,1.4401406857275194,1.144428292910258,48,0.4,0.43333333333333335,0.8035714285714286,0.9583333333333334,72,"030_ER2_gaussian_ev_2022-08-12_BST_09:55:21,293_create_dags"
,1,0.0443157790358656,0.0109843638170302,0.0535900780042863,0.526864469836609,0.0119699206451764,19,1.3785977113631465,1.1504025757312775,49,0.5333333333333333,0.4666666666666667,0.8070175438596491,0.8979591836734694,68,"030_ER2_gaussian_ev_2022-08-12_BST_09:55:21,293_create_dags"
,1,0.0443157790358656,0.0109843638170302,0.0535900780042863,0.526864469836609,0.0119699206451764,20,1.660988373141135,1.4708050588766735,56,1.1,1.1,0.6949152542372882,0.7321428571428571,119,"030_ER2_gaussian_ev_2022-08-12_BST_09:55:21,293_create_dags"
,1,0.0443157790358656,0.0109843638170302,0.0535900780042863,0.526864469836609,0.0119699206451764,21,1.7094384335702466,1.3914122382799785,48,0.9,0.8666666666666667,0.6842105263157895,0.7916666666666666,82,"030_ER2_gaussian_ev_2022-08-12_BST_09:55:21,293_create_dags"
,1,0.0443157790358656,0.0109843638170302,0.0535900780042863,0.526864469836609,0.0119699206451764,22,1.9261855886828514,2.4843055804570517,53,1.4,1.3666666666666667,0.6,0.660377358490566,111,"030_ER2_gaussian_ev_2022-08-12_BST_09:55:21,293_create_dags"
,1,0.0443157790358656,0.0109843638170302,0.0535900780042863,0.526864469836609,0.0119699206451764,23,1.3452581724812906,1.1105291843414307,39,0.4666666666666667,0.3333333333333333,0.7959183673469388,0.8974358974358975,76,"030_ER2_gaussian_ev_2022-08-12_BST_09:55:21,293_create_dags"
