MAX_SIZE,LAMBDA,NOISE_TEMPERATURE,h_NULL,h_LR,z_RHO,z_MU,i,train_loss,val_loss,size,nshd_c,nshd,tpr,tpr_c,change_adj_count
,0.1,0.01,0,0.1,0,0,12,0.7066233042747744,4.5820744434992475,179,5.333333333333333,5.266666666666667,0.5660377358490566,0.1564245810055866,192
,0.1,0.01,0,0.001,0,0,20,0.775234176266578,42.4821720123291,189,5.6,5.466666666666667,0.6440677966101694,0.17989417989417988,207
,0.1,0.01,0.001,0.01,0,0,9,0.630264486035993,48.17996597290039,266,8.366666666666667,8.3,0.5245901639344263,0.11278195488721804,184
,0.1,0.01,0,0.01,0,0,17,0.6620190778086262,8.269278049468994,138,4.066666666666666,3.966666666666667,0.5510204081632653,0.17391304347826086,149
,0.1,0.01,0.001,0.001,0,0,6,0.6135032926836321,11.051164786020914,261,8.2,8.133333333333333,0.453125,0.10344827586206896,217
,0.1,0.01,0.001,0.1,0,0,10,0.6462840495571014,8.120107889175415,258,8.1,8.0,0.5294117647058824,0.09302325581395349,128
,0.1,0.01,0.001,0.0001,0,0,14,0.8113891136261725,2.6780285040537515,286,8.233333333333333,8.133333333333333,0.7966101694915254,0.15384615384615385,336
,0.1,0.01,0,0.1,0,0,13,0.824346459680988,14.929494222005209,179,5.533333333333333,5.4,0.5660377358490566,0.1452513966480447,181
,0.1,0.01,0.01,0.001,0,0,6,0.6705765858773263,9.862778902053833,253,7.933333333333334,7.866666666666666,0.515625,0.1225296442687747,201
,0.1,0.01,0,0.001,0,0,21,0.6670236337569452,3.6167948643366494,176,4.933333333333334,4.8,0.7017543859649122,0.20454545454545456,205
,0.1,0.01,0.01,0.0001,0,0,0,0.9318653748881432,20.38822348912557,275,8.2,8.033333333333333,0.6376811594202898,0.14181818181818182,270
,0.1,0.01,0,0.0001,0,0,19,0.7446646248140643,7.903280417124431,221,6.333333333333333,6.2,0.7017543859649122,0.16289592760180996,378
,0.1,0.01,0.001,0.01,0,0,10,0.6529032645686981,7.195504109064738,269,8.233333333333333,8.133333333333333,0.6274509803921569,0.10780669144981413,152
,0.1,0.01,0,0.01,0,0,18,0.6874611339261455,9.90510114034017,151,5.1,4.866666666666666,0.4107142857142857,0.10596026490066225,173
,0.1,0.01,0.001,0.001,0,0,7,0.7188010004258925,36.49405320485433,256,8.033333333333333,7.866666666666666,0.5645161290322581,0.1171875,207
,0.1,0.01,0.001,0.0001,0,0,15,0.7749683280144969,2.8852177063624063,250,7.333333333333333,7.3,0.7857142857142857,0.128,223
,0.1,0.01,0.01,0.01,0,0,0,0.7478402449238685,35.40516503651937,264,8.566666666666666,8.5,0.43478260869565216,0.10606060606060606,161
,0.1,0.01,0.001,0.1,0,0,11,0.7715058480539629,27.718512217203777,273,8.266666666666667,8.233333333333333,0.5882352941176471,0.14285714285714285,193
,0.1,0.01,0,0.1,0,0,14,0.662297135399234,6.672619024912517,190,5.7,5.6,0.559322033898305,0.15789473684210525,188
,0.1,0.01,0,0.001,0,0,22,0.709896078032832,66.74628448486328,171,5.266666666666667,5.2,0.5333333333333333,0.17543859649122806,214
,0.1,0.01,0.01,0.001,0,0,7,0.5838069165906599,10.095463037490845,279,8.333333333333334,8.2,0.6451612903225806,0.12903225806451613,202
,0.1,0.01,0,0.01,0,0,19,0.6415967575965389,10.038082599639893,156,5.1,4.966666666666667,0.42105263157894735,0.1282051282051282,168
,0.1,0.01,0.01,0.0001,0,0,1,1.0868339730847267,17.37893311182658,279,8.0,7.966666666666667,0.7313432835820896,0.17204301075268819,301
,0.1,0.01,0,0.0001,0,0,20,0.8611944952318745,41.93731880187988,235,6.866666666666666,6.8,0.6779661016949152,0.16170212765957448,367
,0.1,0.01,0.001,0.0001,0,0,16,0.7161159515380859,3.1926070849100747,267,7.733333333333333,7.7,0.78,0.14232209737827714,241
,0.1,0.01,0.001,0.01,0,0,11,0.7491526161470721,35.83027776082357,256,8.1,8.0,0.5147058823529411,0.125,148
,0.1,0.01,0.001,0.1,0,0,12,0.661428322715144,5.0241678555806475,269,8.433333333333334,8.366666666666667,0.5094339622641509,0.09293680297397769,149
,0.1,0.01,0.01,0.01,0,0,1,0.8312818061920905,40.96556154886881,284,8.833333333333334,8.8,0.5373134328358209,0.12323943661971831,170
,0.1,0.01,0,0.1,0,0,15,0.6852976429846979,3.0249529679616294,144,4.366666666666666,4.133333333333334,0.5476190476190477,0.1111111111111111,161
,0.1,0.01,0.001,0.001,0,0,8,0.6512590454470727,8.346914529800415,261,7.533333333333333,7.5,0.6666666666666666,0.15708812260536398,221
,0.1,0.01,0,0.001,0,0,23,0.6003118945706275,3.4163190523783364,149,4.0,4.0,0.6938775510204082,0.22818791946308725,187
,0.1,0.01,0.01,0.001,0,0,8,0.7377055191224621,10.609286785125732,266,8.3,8.166666666666666,0.5555555555555556,0.11654135338345864,193
,0.1,0.01,0.001,0.0001,0,0,17,0.7732903226729362,3.126625577608744,262,7.7,7.466666666666667,0.8367346938775511,0.1297709923664122,275
,0.1,0.01,0,0.01,0,0,20,0.7033692502206371,120.91295115152995,173,5.433333333333334,5.4,0.4745762711864407,0.15606936416184972,140
,0.1,0.01,0.001,0.01,0,0,12,0.7519579664353402,5.238759279251099,263,8.633333333333333,8.566666666666666,0.41509433962264153,0.07604562737642585,169
,0.1,0.01,0.001,0.1,0,0,13,0.7109502169393724,23.868682861328125,262,8.333333333333334,8.266666666666667,0.49056603773584906,0.0916030534351145,192
,0.1,0.01,0,0.0001,0,0,21,0.850348622568192,2.921497384707133,208,5.733333333333333,5.7,0.7543859649122807,0.20192307692307693,333
,0.1,0.01,0.01,0.0001,0,0,2,0.8461561991322425,8.11903746922811,269,7.766666666666667,7.633333333333334,0.734375,0.15985130111524162,212
,0.1,0.01,0,0.1,0,0,16,0.6029562411769744,10.632796128590902,167,5.033333333333333,4.966666666666667,0.54,0.1497005988023952,173
,0.1,0.01,0.01,0.01,0,0,2,0.694376774372593,14.203758398691813,262,8.133333333333333,8.2,0.484375,0.12595419847328243,146
,0.1,0.01,0.001,0.001,0,0,9,0.6466568900692847,29.951669375101726,275,8.433333333333334,8.366666666666667,0.5409836065573771,0.11272727272727273,207
,0.1,0.01,0.001,0.0001,0,0,18,0.7777644068964066,9.440659523010254,250,7.266666666666667,6.933333333333334,0.8392857142857143,0.148,292
,0.1,0.01,0.01,0.001,0,0,9,0.6751179541310957,19.422664642333984,272,8.266666666666667,8.2,0.6065573770491803,0.12867647058823528,192
,0.1,0.01,0,0.01,0,0,21,0.8865098088018356,5.714569568634033,152,4.7,4.633333333333334,0.5614035087719298,0.19736842105263158,150
,0.1,0.01,0.001,0.1,0,0,14,0.6788021460656197,9.924123128255209,247,7.933333333333334,7.866666666666666,0.4406779661016949,0.09716599190283401,162
,0.1,0.01,0,0.1,0,0,17,0.588469720655872,7.953897317250569,149,4.466666666666667,4.366666666666666,0.5714285714285714,0.16778523489932887,154
,0.1,0.01,0.001,0.01,0,0,13,0.9288486684522321,24.402080217997234,253,8.333333333333334,8.3,0.39622641509433965,0.07905138339920949,178
,0.1,0.01,0.01,0.1,0,0,0,0.8080110203835272,29.96881612141927,279,8.566666666666666,8.433333333333334,0.5797101449275363,0.12903225806451613,179
,0.1,0.01,0.01,0.01,0,0,3,0.7698530631680642,219.78710810343424,292,9.566666666666666,9.433333333333334,0.4603174603174603,0.08561643835616438,180
,0.1,0.01,0,0.0001,0,0,22,0.9369775133748208,26.44070275624593,224,6.266666666666667,6.266666666666667,0.7166666666666667,0.19196428571428573,354
,0.1,0.01,0.01,0.0001,0,0,3,1.1783924429647383,134.57349395751953,295,8.766666666666667,8.7,0.6666666666666666,0.13559322033898305,325
,0.1,0.01,0.001,0.0001,0,0,19,0.7062019225089781,7.13204566637675,297,8.6,8.366666666666667,0.8596491228070176,0.1414141414141414,317
,0.1,0.01,0.01,0.001,0,0,10,0.6527054521345323,10.239410718282064,255,8.166666666666666,8.133333333333333,0.43137254901960786,0.08235294117647059,167
,0.1,0.01,0,0.01,0,0,22,0.7718832069827665,43.84611129760742,187,6.233333333333333,6.2,0.43333333333333335,0.13368983957219252,171
,0.1,0.01,0.001,0.001,0,0,10,0.6476583230879999,12.18412701288859,271,8.533333333333333,8.4,0.5294117647058824,0.08487084870848709,162
,0.1,0.01,0.001,0.1,0,0,15,0.7012092644168485,5.770174662272136,258,8.1,8.033333333333333,0.5476190476190477,0.08139534883720931,136
,0.1,0.01,0,0.1,0,0,18,0.7875517010688782,9.105223973592123,156,5.433333333333334,5.233333333333333,0.32142857142857145,0.07692307692307693,176
,0.1,0.01,0.001,0.0001,0,0,20,0.8760267842200494,23.767642656962078,290,8.633333333333333,8.5,0.7457627118644068,0.13793103448275862,407
,0.1,0.01,0.01,0.1,0,0,1,0.8559136467595254,19.333249886830647,273,8.5,8.333333333333334,0.5373134328358209,0.11355311355311355,166
,0.1,0.01,0.01,0.01,0,0,4,0.7507291551559202,19.81511624654134,247,8.1,7.966666666666667,0.4583333333333333,0.0728744939271255,132
,0.1,0.01,0.001,0.01,0,0,14,0.8464949534785363,5.418384313583374,257,8.066666666666666,8.0,0.559322033898305,0.12062256809338522,186
,0.1,0.01,0,0.0001,0,0,23,0.7268828480474411,3.3099242448806763,151,3.933333333333333,3.8,0.8163265306122449,0.23841059602649006,279
,0.1,0.01,0.01,0.0001,0,0,4,1.0459294722926231,4.189759572347005,255,8.0,7.833333333333333,0.6458333333333334,0.10196078431372549,193
,0.1,0.01,0.01,0.001,0,0,11,0.7211210304690946,93.74464925130208,271,8.233333333333333,8.166666666666666,0.5735294117647058,0.13653136531365315,200
,0.1,0.01,0,0.01,0,0,23,0.6663169168656872,8.867891391118368,140,4.566666666666666,4.5,0.32653061224489793,0.1,161
,0.1,0.01,0.001,0.0001,0,0,21,0.8217773514409219,4.694260120391846,276,7.8,7.766666666666667,0.8245614035087719,0.16666666666666666,319
,0.1,0.01,0.001,0.1,0,0,16,0.6023356914520264,7.212269941965739,255,8.033333333333333,8.0,0.48,0.09019607843137255,155
,0.1,0.01,0.001,0.001,0,0,11,0.7022273521269521,28.906225840250652,284,8.433333333333334,8.366666666666667,0.6617647058823529,0.15140845070422534,232
,0.1,0.01,0,0.1,0,0,19,0.6232019509038618,13.788957913716635,155,4.933333333333334,4.733333333333333,0.5087719298245614,0.14838709677419354,154
,0.1,0.01,0.01,0.1,0,0,2,0.754719236204701,10.576640446980795,244,7.966666666666667,7.9,0.46875,0.11475409836065574,132
,0.1,0.01,0.01,0.01,0,0,5,0.6754263158767454,11.326769669850668,242,7.8,7.8,0.38596491228070173,0.09090909090909091,158
,0.1,0.01,0.001,0.01,0,0,15,0.7300189310504545,6.0325009028116865,251,8.133333333333333,8.1,0.40476190476190477,0.06374501992031872,142
,0.1,0.01,0.01,0.0001,0,0,5,0.8308034616131936,6.210667530695598,279,8.1,7.966666666666667,0.7719298245614035,0.14336917562724014,186
,0.1,0.01,0.01,0.001,0,0,12,0.6269813353015531,5.980582634607951,258,7.933333333333334,7.8,0.5849056603773585,0.10465116279069768,170
