MAX_SIZE,LAMBDA,NOISE_TEMPERATURE,h_NULL,h_LR,z_RHO,z_MU,DAGS,i,train_loss,val_loss,size,nshd_c,nshd,tpr,tpr_c,change_adj_count,graph_set
60,1.4682736061241226,1,0.0025766278270341054,0.010271074669901268,0.011024716826669263,0.07250171073244703,"030_ER2_gaussian_ev_2022-08-06_BST_10:01:40,148_create_dags",4,350.6977162679037,285.46966552734375,55,3.3,3.2666666666666666,0.17142857142857143,0.2,1001,"030_ER2_gaussian_ev_2022-08-06_BST_10:01:40,148_create_dags"
60,1.4682736061241226,1,0.0025766278270341054,0.010271074669901268,0.011024716826669263,0.07250171073244703,"030_ER2_gaussian_ev_2022-08-06_BST_10:01:40,148_create_dags",5,62.136897532145184,51.05991999308268,51,3.0,2.933333333333333,0.19402985074626866,0.21568627450980393,1001,"030_ER2_gaussian_ev_2022-08-06_BST_10:01:40,148_create_dags"
72,0.1893072435106488,1,0.01680642727301334,0.06000177715937378,0.634400071867084,0.14565218059715276,"030_ER2_gaussian_ev_2022-08-06_BST_10:01:40,148_create_dags",0,11.908263969421387,12.617329597473145,10,2.0,2.0,0.0,0.0,1001,"030_ER2_gaussian_ev_2022-08-06_BST_10:01:40,148_create_dags"
72,0.1893072435106488,1,0.01680642727301334,0.06000177715937378,0.634400071867084,0.14565218059715276,"030_ER2_gaussian_ev_2022-08-06_BST_10:01:40,148_create_dags",1,18.317472394307455,16.39207363128662,8,2.3666666666666667,2.3333333333333335,0.043478260869565216,0.25,882,"030_ER2_gaussian_ev_2022-08-06_BST_10:01:40,148_create_dags"
72,0.1893072435106488,1,0.01680642727301334,0.06000177715937378,0.634400071867084,0.14565218059715276,"030_ER2_gaussian_ev_2022-08-06_BST_10:01:40,148_create_dags",2,20.08393643697103,23.97450574239095,6,2.0,2.0,0.017857142857142856,0.16666666666666666,972,"030_ER2_gaussian_ev_2022-08-06_BST_10:01:40,148_create_dags"
72,0.1893072435106488,1,0.01680642727301334,0.06000177715937378,0.634400071867084,0.14565218059715276,"030_ER2_gaussian_ev_2022-08-06_BST_10:01:40,148_create_dags",3,33.95579605102539,52.92853291829427,30,3.066666666666667,3.0,0.05555555555555555,0.06666666666666667,1001,"030_ER2_gaussian_ev_2022-08-06_BST_10:01:40,148_create_dags"
72,0.1893072435106488,1,0.01680642727301334,0.06000177715937378,0.634400071867084,0.14565218059715276,"030_ER2_gaussian_ev_2022-08-06_BST_10:01:40,148_create_dags",4,30.526692072550457,19.404136657714844,20,2.7,2.6666666666666665,0.05714285714285714,0.15,998,"030_ER2_gaussian_ev_2022-08-06_BST_10:01:40,148_create_dags"
72,0.1893072435106488,1,0.01680642727301334,0.06000177715937378,0.634400071867084,0.14565218059715276,"030_ER2_gaussian_ev_2022-08-06_BST_10:01:40,148_create_dags",5,18.823565610249837,19.796785354614258,14,2.4,2.4,0.05970149253731343,0.2857142857142857,1001,"030_ER2_gaussian_ev_2022-08-06_BST_10:01:40,148_create_dags"
66,26.794709708602166,1,1.8846448493810075,0.017685488562958127,0.06238438987552141,0.5103893267476672,"030_ER2_gaussian_ev_2022-08-06_BST_10:01:40,148_create_dags",0,18.1307120513916,13.307139263153076,10,1.9333333333333333,1.9333333333333333,0.0196078431372549,0.1,1023,"030_ER2_gaussian_ev_2022-08-06_BST_10:01:40,148_create_dags"
66,26.794709708602166,1,1.8846448493810075,0.017685488562958127,0.06238438987552141,0.5103893267476672,"030_ER2_gaussian_ev_2022-08-06_BST_10:01:40,148_create_dags",1,22.859907905578613,23.746798667907715,5,2.3666666666666667,2.3666666666666667,0.014492753623188406,0.2,1018,"030_ER2_gaussian_ev_2022-08-06_BST_10:01:40,148_create_dags"
